,series_id,night,onset,wakeup,sleep_hours
2842,9b9cd7b7af8c,3,1,8,7
2843,9b9cd7b7af8c,4,2,11,9
2844,9b9cd7b7af8c,5,3,10,7
2845,9b9cd7b7af8c,6,1,7,6
2846,9b9cd7b7af8c,7,0,7,7
2847,9b9cd7b7af8c,9,0,7,7
2848,9b9cd7b7af8c,11,2,9,7
2849,9b9cd7b7af8c,12,1,8,7
2850,9b9cd7b7af8c,13,1,8,7
2851,9b9cd7b7af8c,14,2,9,7
2852,9b9cd7b7af8c,15,1,9,8
2853,9b9cd7b7af8c,17,2,11,9
2854,9b9cd7b7af8c,18,1,9,8
2855,9b9cd7b7af8c,20,0,5,5
2856,9b9cd7b7af8c,21,1,9,8
2857,9b9cd7b7af8c,22,0,6,6
2858,9c91c546e095,1,20,5,9
2859,9c91c546e095,3,23,5,6
2860,9c91c546e095,4,20,5,9
2861,9c91c546e095,5,21,6,9
2862,9c91c546e095,6,20,5,9
2863,9c91c546e095,7,20,6,10
2864,9c91c546e095,8,21,5,8
2865,9c91c546e095,10,22,6,8
2866,9c91c546e095,11,21,7,10
2867,9c91c546e095,12,20,6,10
2868,9c91c546e095,13,20,5,9
2869,9c91c546e095,14,20,6,10
2870,9c91c546e095,15,21,5,8
2871,9c91c546e095,16,21,6,9
2872,9c91c546e095,17,21,7,10
2873,9c91c546e095,18,20,5,9
2874,9c91c546e095,19,20,5,9
2875,9c91c546e095,20,20,5,9
2876,9c91c546e095,21,0,12,12
2877,9ddd40f2cb36,1,22,8,10
2878,9ddd40f2cb36,2,20,6,10
2879,9ddd40f2cb36,3,21,6,9
2880,9ddd40f2cb36,4,21,5,8
2881,9ddd40f2cb36,5,20,6,10
2882,9ddd40f2cb36,6,21,4,7
2883,9ddd40f2cb36,7,20,7,11
2884,9ddd40f2cb36,8,21,6,9
2885,9ddd40f2cb36,9,20,6,10
2886,9ddd40f2cb36,10,21,6,9
2887,9ddd40f2cb36,11,20,6,10
2888,9ddd40f2cb36,12,19,6,11
2889,9ddd40f2cb36,13,21,5,8
2890,9ddd40f2cb36,14,22,6,8
2891,9ddd40f2cb36,15,21,8,11
2892,9ddd40f2cb36,16,21,6,9
2893,9ddd40f2cb36,17,20,6,10
2894,9ddd40f2cb36,18,20,6,10
2895,9ddd40f2cb36,19,20,6,10
2896,9ddd40f2cb36,20,21,7,10
2897,9ddd40f2cb36,21,22,7,9
2898,9ee455e4770d,1,23,8,9
2899,9ee455e4770d,2,23,8,9
2900,9ee455e4770d,3,23,7,8
2901,9ee455e4770d,4,22,9,11
2902,9ee455e4770d,5,23,8,9
2903,9ee455e4770d,6,22,8,10
2904,9ee455e4770d,7,21,6,9
2905,9ee455e4770d,8,22,7,9
2906,9ee455e4770d,9,23,8,9
2907,9ee455e4770d,10,1,8,7
2908,9ee455e4770d,11,23,8,9
2909,9ee455e4770d,12,22,8,10
2910,9ee455e4770d,13,22,8,10
2911,9ee455e4770d,14,21,8,11
2912,9ee455e4770d,15,22,7,9
2913,9ee455e4770d,16,23,8,9
2914,9ee455e4770d,17,23,8,9
2915,9ee455e4770d,18,21,8,11
2916,9ee455e4770d,19,23,8,9
2917,9ee455e4770d,20,22,8,10
2918,9ee455e4770d,21,22,8,10
2919,9ee455e4770d,22,20,6,10
2920,9fbdeffbe2ba,1,23,7,8
2921,9fbdeffbe2ba,2,22,7,9
2922,9fbdeffbe2ba,3,22,6,8
2923,9fbdeffbe2ba,4,21,6,9
2924,9fbdeffbe2ba,5,23,8,9
2925,9fbdeffbe2ba,6,23,7,8
2926,9fbdeffbe2ba,7,23,6,7
2927,9fbdeffbe2ba,8,22,6,8
2928,9fbdeffbe2ba,9,23,6,7
2929,9fbdeffbe2ba,10,0,6,6
2930,9fbdeffbe2ba,11,23,6,7
2931,9fbdeffbe2ba,12,22,5,7
2932,9fbdeffbe2ba,13,0,6,6
2933,9fbdeffbe2ba,14,23,6,7
2934,9fbdeffbe2ba,15,1,4,3
2935,9fbdeffbe2ba,16,22,7,9
2936,9fbdeffbe2ba,20,23,9,10
2937,9fbdeffbe2ba,21,23,8,9
2938,a167532acca2,3,0,6,6
2939,a167532acca2,9,23,6,7
2940,a167532acca2,11,23,6,7
2941,a167532acca2,12,22,6,8
2942,a167532acca2,13,22,7,9
2943,a167532acca2,14,23,6,7
2944,a167532acca2,15,19,5,10
2945,a167532acca2,16,0,6,6
2946,a167532acca2,20,1,9,8
2947,a261bc4b7470,1,18,6,12
2948,a261bc4b7470,2,23,7,8
2949,a261bc4b7470,3,23,7,8
2950,a261bc4b7470,4,23,7,8
2951,a261bc4b7470,5,23,7,8
2952,a261bc4b7470,6,23,6,7
2953,a261bc4b7470,7,23,7,8
2954,a261bc4b7470,8,21,7,10
2955,a261bc4b7470,10,0,8,8
2956,a261bc4b7470,11,23,6,7
2957,a261bc4b7470,17,21,8,11
2958,a261bc4b7470,19,22,6,8
2959,a2b0a64ec9cf,1,0,6,6
2960,a4e48102f402,1,21,6,9
2961,a4e48102f402,2,21,6,9
2962,a4e48102f402,3,20,6,10
2963,a4e48102f402,4,21,7,10
2964,a4e48102f402,5,21,7,10
2965,a4e48102f402,6,21,7,10
2966,a4e48102f402,7,21,6,9
2967,a4e48102f402,8,0,7,7
2968,a4e48102f402,9,22,6,8
2969,a4e48102f402,10,20,7,11
2970,a4e48102f402,11,20,6,10
2971,a4e48102f402,12,22,7,9
2972,a4e48102f402,13,22,7,9
2973,a4e48102f402,14,21,7,10
2974,a4e48102f402,15,21,7,10
2975,a4e48102f402,16,21,8,11
2976,a4e48102f402,18,20,7,11
2977,a4e48102f402,19,21,7,10
2978,a4e48102f402,21,20,6,10
2979,a4e48102f402,22,21,7,10
2980,a4e48102f402,23,22,7,9
2981,a596ad0b82aa,1,23,7,8
2982,a596ad0b82aa,2,22,7,9
2983,a596ad0b82aa,3,22,7,9
2984,a596ad0b82aa,4,2,11,9
2985,a596ad0b82aa,5,2,10,8
2986,a596ad0b82aa,6,23,7,8
2987,a596ad0b82aa,7,23,7,8
2988,a596ad0b82aa,8,22,7,9
2989,a596ad0b82aa,9,22,6,8
2990,a596ad0b82aa,10,22,7,9
2991,a596ad0b82aa,11,2,11,9
2992,a596ad0b82aa,12,2,10,8
2993,a596ad0b82aa,13,23,7,8
2994,a681f9b04b21,1,21,6,9
2995,a681f9b04b21,2,23,8,9
2996,a681f9b04b21,4,22,6,8
2997,a681f9b04b21,5,23,7,8
2998,a681f9b04b21,6,23,9,10
2999,a681f9b04b21,7,0,8,8
3000,a681f9b04b21,8,1,9,8
3001,a681f9b04b21,9,1,9,8
3002,a681f9b04b21,10,0,8,8
3003,a681f9b04b21,11,1,10,9
3004,a681f9b04b21,12,21,6,9
3005,a681f9b04b21,13,21,6,9
3006,a681f9b04b21,16,0,10,10
3007,a681f9b04b21,17,22,9,11
3008,a681f9b04b21,18,20,6,10
3009,a681f9b04b21,19,21,7,10
3010,a681f9b04b21,20,21,7,10
3011,a681f9b04b21,23,0,7,7
3012,a681f9b04b21,24,23,10,11
3013,a81f4472c637,1,22,8,10
3014,a81f4472c637,2,23,10,11
3015,a81f4472c637,3,23,7,8
3016,a81f4472c637,4,22,6,8
3017,a81f4472c637,5,23,6,7
3018,a81f4472c637,6,22,7,9
3019,a81f4472c637,7,22,7,9
3020,a81f4472c637,9,22,7,9
3021,a81f4472c637,10,23,7,8
3022,a81f4472c637,11,22,7,9
3023,a81f4472c637,12,21,8,11
3024,a81f4472c637,13,23,8,9
3025,a81f4472c637,14,22,7,9
3026,a81f4472c637,15,22,8,10
3027,a81f4472c637,16,2,7,5
3028,a81f4472c637,17,23,9,10
3029,a81f4472c637,18,23,8,9
3030,a81f4472c637,19,22,7,9
3031,a81f4472c637,20,23,7,8
3032,a81f4472c637,21,22,7,9
3033,a81f4472c637,22,22,6,8
3034,a81f4472c637,23,21,6,9
3035,a88088855de5,1,22,7,9
3036,a88088855de5,2,22,6,8
3037,a88088855de5,3,21,7,10
3038,a9a2f7fac455,1,21,8,11
3039,a9a2f7fac455,2,22,7,9
3040,a9a2f7fac455,3,21,0,3
3041,a9a2f7fac455,4,21,4,7
3042,a9a2f7fac455,5,21,2,5
3043,a9a2f7fac455,6,21,7,10
3044,a9a2f7fac455,7,21,6,9
3045,a9a2f7fac455,8,22,8,10
3046,a9a2f7fac455,9,22,7,9
3047,a9a2f7fac455,10,21,7,10
3048,a9a2f7fac455,11,21,6,9
3049,a9a2f7fac455,12,21,6,9
3050,a9a2f7fac455,13,21,7,10
3051,a9a2f7fac455,14,20,0,4
3052,a9a2f7fac455,15,22,7,9
3053,a9a2f7fac455,16,22,2,4
3054,a9a2f7fac455,17,20,7,11
3055,a9a2f7fac455,18,21,6,9
3056,a9a2f7fac455,19,21,1,4
3057,a9a2f7fac455,20,21,7,10
3058,a9a2f7fac455,21,21,1,4
3059,a9a2f7fac455,22,22,7,9
3060,a9a2f7fac455,23,22,7,9
3061,a9a2f7fac455,24,21,7,10
3062,a9a2f7fac455,25,21,7,10
3063,a9a2f7fac455,26,21,7,10
3064,a9a2f7fac455,27,21,7,10
3065,a9a2f7fac455,28,21,7,10
3066,a9a2f7fac455,29,23,8,9
3067,a9a2f7fac455,30,23,7,8
3068,a9a2f7fac455,31,21,7,10
3069,a9a2f7fac455,32,21,7,10
3070,a9a2f7fac455,33,21,7,10
3071,a9a2f7fac455,34,22,7,9
3072,a9a2f7fac455,35,22,5,7
3073,a9e5f5314bcb,1,22,8,10
3074,a9e5f5314bcb,2,21,7,10
3075,a9e5f5314bcb,3,21,9,12
3076,a9e5f5314bcb,4,23,9,10
3077,a9e5f5314bcb,5,21,8,11
3078,a9e5f5314bcb,6,23,9,10
3079,a9e5f5314bcb,7,22,9,11
3080,a9e5f5314bcb,8,22,8,10
3081,a9e5f5314bcb,9,22,8,10
3082,aa81faa78747,1,0,8,8
3083,aa81faa78747,2,23,8,9
3084,aa81faa78747,3,23,8,9
3085,aa81faa78747,4,21,8,11
3086,aa81faa78747,5,1,9,8
3087,aa81faa78747,6,22,7,9
3088,aa81faa78747,7,22,7,9
3089,aa81faa78747,9,21,7,10
3090,aa81faa78747,11,0,7,7
3091,aa81faa78747,12,23,8,9
3092,aa81faa78747,16,22,8,10
3093,aa81faa78747,17,22,7,9
3094,aa81faa78747,18,23,8,9
3095,aa81faa78747,20,23,7,8
3096,aa81faa78747,21,21,1,4
3097,aa81faa78747,22,22,7,9
3098,ad425f3ee76d,1,22,7,9
3099,ad425f3ee76d,2,22,8,10
3100,ad425f3ee76d,3,20,7,11
3101,ad425f3ee76d,4,19,6,11
3102,ad425f3ee76d,5,20,6,10
3103,ad425f3ee76d,6,22,7,9
3104,ad425f3ee76d,7,19,7,12
3105,ad425f3ee76d,8,20,7,11
3106,ad425f3ee76d,9,22,8,10
3107,ad425f3ee76d,10,22,7,9
3108,ad425f3ee76d,11,1,8,7
3109,ad425f3ee76d,12,21,9,12
3110,ad425f3ee76d,13,22,8,10
3111,ad425f3ee76d,16,23,8,9
3112,ad425f3ee76d,19,19,6,11
3113,ad425f3ee76d,20,20,7,11
3114,ad425f3ee76d,21,21,6,9
3115,ad425f3ee76d,22,21,8,11
3116,ad425f3ee76d,28,20,7,11
3117,aed3850f65f0,1,0,6,6
3118,af91d9a50547,1,21,7,10
3119,af91d9a50547,2,21,6,9
3120,af91d9a50547,3,21,6,9
3121,af91d9a50547,4,21,6,9
3122,af91d9a50547,5,22,6,8
3123,af91d9a50547,6,22,7,9
3124,af91d9a50547,7,2,7,5
3125,af91d9a50547,8,20,7,11
3126,af91d9a50547,9,22,7,9
3127,af91d9a50547,10,21,4,7
3128,af91d9a50547,11,21,5,8
3129,af91d9a50547,12,21,6,9
3130,af91d9a50547,13,23,7,8
3131,af91d9a50547,14,20,7,11
3132,af91d9a50547,15,20,6,10
3133,af91d9a50547,16,21,6,9
3134,af91d9a50547,17,19,5,10
3135,af91d9a50547,18,19,6,11
3136,af91d9a50547,19,20,6,10
3137,af91d9a50547,20,21,7,10
3138,af91d9a50547,21,20,6,10
3139,af91d9a50547,22,21,6,9
3140,af91d9a50547,23,20,6,10
3141,af91d9a50547,24,21,6,9
3142,b1831c4979da,1,20,6,10
3143,b1831c4979da,2,22,6,8
3144,b1831c4979da,3,22,4,6
3145,b1831c4979da,4,20,5,9
3146,b1831c4979da,5,20,5,9
3147,b1831c4979da,6,18,5,11
3148,b1831c4979da,7,20,5,9
3149,b1831c4979da,8,22,5,7
3150,b1831c4979da,9,20,5,9
3151,b1831c4979da,10,21,6,9
3152,b1831c4979da,11,21,7,10
3153,b1831c4979da,12,20,6,10
3154,b1831c4979da,13,21,4,7
3155,b1831c4979da,14,20,5,9
3156,b1831c4979da,15,20,5,9
3157,b1831c4979da,16,21,6,9
3158,b1831c4979da,17,21,6,9
3159,b1831c4979da,18,21,5,8
3160,b1831c4979da,19,21,4,7
3161,b1831c4979da,20,22,5,7
3162,b1831c4979da,21,21,5,8
3163,b1831c4979da,22,21,4,7
3164,b1831c4979da,23,21,6,9
3165,b1831c4979da,24,21,6,9
3166,b1831c4979da,25,21,6,9
3167,b364205aba43,1,2,7,5
3168,b364205aba43,2,0,8,8
3169,b364205aba43,3,0,4,4
3170,b364205aba43,4,23,4,5
3171,b364205aba43,5,21,4,7
3172,b364205aba43,6,21,4,7
3173,b364205aba43,7,21,4,7
3174,b364205aba43,8,0,6,6
3175,b364205aba43,9,1,6,5
3176,b364205aba43,10,20,4,8
3177,b364205aba43,11,21,4,7
3178,b364205aba43,12,20,4,8
3179,b364205aba43,13,0,4,4
3180,b364205aba43,14,20,4,8
3181,b364205aba43,15,3,5,2
3182,b364205aba43,16,1,5,4
3183,b364205aba43,17,23,4,5
3184,b364205aba43,18,22,4,6
3185,b364205aba43,19,20,4,8
3186,b364205aba43,20,21,4,7
3187,b364205aba43,21,22,5,7
3188,b364205aba43,22,1,7,6
3189,b364205aba43,23,1,9,8
3190,b4b75225b224,1,19,6,11
3191,b4b75225b224,2,19,6,11
3192,b4b75225b224,3,20,6,10
3193,b4b75225b224,4,19,6,11
3194,b4b75225b224,5,19,5,10
3195,b4b75225b224,6,19,6,11
3196,b4b75225b224,7,21,6,9
3197,b4b75225b224,8,23,6,7
3198,b4b75225b224,9,20,5,9
3199,b4b75225b224,10,20,6,10
3200,b4b75225b224,11,19,5,10
3201,b4b75225b224,12,22,8,10
3202,b4b75225b224,13,20,7,11
3203,b4b75225b224,15,19,7,12
3204,b4b75225b224,16,20,6,10
3205,b4b75225b224,17,20,5,9
3206,b4b75225b224,18,20,6,10
3207,b4b75225b224,19,20,6,10
3208,b4b75225b224,20,19,6,11
3209,b4b75225b224,21,20,6,10
3210,b4b75225b224,22,20,6,10
3211,b4b75225b224,23,19,2,7
3212,b7188813d58a,1,21,6,9
3213,b7188813d58a,2,21,6,9
3214,b7188813d58a,3,21,7,10
3215,b7188813d58a,5,21,6,9
3216,b7188813d58a,6,21,6,9
3217,b7188813d58a,7,23,5,6
3218,b7188813d58a,8,21,6,9
3219,b7188813d58a,9,22,6,8
3220,b7188813d58a,10,22,6,8
3221,b7188813d58a,11,23,6,7
3222,b7188813d58a,12,21,6,9
3223,b7188813d58a,14,21,5,8
3224,b7188813d58a,15,21,6,9
3225,b737f8c78ec5,1,23,8,9
3226,b737f8c78ec5,2,1,9,8
3227,b737f8c78ec5,3,0,6,6
3228,b737f8c78ec5,4,23,6,7
3229,b737f8c78ec5,5,22,6,8
3230,b737f8c78ec5,6,23,6,7
3231,b737f8c78ec5,7,23,6,7
3232,b737f8c78ec5,8,21,9,12
3233,b737f8c78ec5,9,2,9,7
3234,b737f8c78ec5,10,23,6,7
3235,b737f8c78ec5,11,21,6,9
3236,b737f8c78ec5,12,21,6,9
3237,b737f8c78ec5,13,0,6,6
3238,b737f8c78ec5,14,0,6,6
3239,b737f8c78ec5,15,22,9,11
3240,b737f8c78ec5,16,0,10,10
3241,b737f8c78ec5,17,1,6,5
3242,b737f8c78ec5,18,23,6,7
3243,b737f8c78ec5,19,20,6,10
3244,b737f8c78ec5,20,22,6,8
3245,b737f8c78ec5,22,0,8,8
3246,b737f8c78ec5,23,1,8,7
3247,b737f8c78ec5,24,23,6,7
3248,b737f8c78ec5,25,23,6,7
3249,b737f8c78ec5,26,0,9,9
3250,b750c8c1556c,1,1,7,6
3251,b750c8c1556c,2,2,6,4
3252,b750c8c1556c,3,0,7,7
3253,b750c8c1556c,4,1,12,11
3254,b750c8c1556c,5,3,10,7
3255,b750c8c1556c,9,0,7,7
3256,b750c8c1556c,11,2,12,10
3257,b750c8c1556c,16,3,13,10
3258,b750c8c1556c,17,3,13,10
3259,b750c8c1556c,18,4,13,9
3260,b750c8c1556c,19,5,13,8
3261,b750c8c1556c,20,3,7,4
3262,b750c8c1556c,21,2,7,5
3263,b750c8c1556c,22,5,7,2
3264,b750c8c1556c,23,17,20,3
3265,b7fc34995d0f,2,21,7,10
3266,b7fc34995d0f,3,23,7,8
3267,b7fc34995d0f,5,22,8,10
3268,b84960841a75,1,21,7,10
3269,b84960841a75,8,22,7,9
3270,b84960841a75,9,23,7,8
3271,b84960841a75,10,22,7,9
3272,b84960841a75,17,22,7,9
3273,b84960841a75,18,22,7,9
3274,b84960841a75,19,0,7,7
3275,ba8083a2c3b8,1,1,7,6
3276,ba8083a2c3b8,2,0,5,5
3277,ba8083a2c3b8,3,22,8,10
3278,ba8083a2c3b8,5,2,6,4
3279,ba8083a2c3b8,6,1,6,5
3280,bb5612895813,1,21,6,9
3281,bb5612895813,2,0,7,7
3282,bb5612895813,3,20,7,11
3283,bb5612895813,4,20,7,11
3284,bb5612895813,5,20,6,10
3285,bb5612895813,8,22,8,10
3286,bb5612895813,10,21,7,10
3287,bb5612895813,11,21,7,10
3288,bb5612895813,12,20,6,10
3289,bb5612895813,13,21,7,10
3290,bb5612895813,15,22,6,8
3291,bb5612895813,16,22,6,8
3292,bb5612895813,19,21,6,9
3293,bccf2f2819f8,1,23,5,6
3294,bccf2f2819f8,2,22,6,8
3295,bccf2f2819f8,3,22,7,9
3296,bccf2f2819f8,4,22,7,9
3297,bccf2f2819f8,5,23,7,8
3298,bccf2f2819f8,6,3,7,4
3299,bccf2f2819f8,7,23,7,8
3300,bccf2f2819f8,8,22,3,5
3301,bccf2f2819f8,10,23,6,7
3302,bccf2f2819f8,11,22,6,8
3303,bccf2f2819f8,12,22,5,7
3304,bccf2f2819f8,13,20,5,9
3305,bccf2f2819f8,14,22,7,9
3306,bccf2f2819f8,15,20,7,11
3307,bccf2f2819f8,16,19,9,14
3308,bccf2f2819f8,17,21,6,9
3309,bccf2f2819f8,18,22,6,8
3310,bccf2f2819f8,19,21,6,9
3311,bccf2f2819f8,20,21,5,8
3312,bccf2f2819f8,22,1,4,3
3313,bdfce9ce62b9,1,23,3,4
3314,bdfce9ce62b9,2,23,5,6
3315,bdfce9ce62b9,4,23,6,7
3316,bdfce9ce62b9,5,0,6,6
3317,bdfce9ce62b9,6,23,7,8
3318,bdfce9ce62b9,7,22,5,7
3319,bdfce9ce62b9,8,22,5,7
3320,bdfce9ce62b9,9,22,4,6
3321,bdfce9ce62b9,10,22,5,7
3322,bdfce9ce62b9,11,0,6,6
3323,bdfce9ce62b9,12,1,7,6
3324,bdfce9ce62b9,13,22,6,8
3325,bdfce9ce62b9,14,0,6,6
3326,bdfce9ce62b9,15,0,8,8
3327,bdfce9ce62b9,16,2,7,5
3328,bdfce9ce62b9,17,0,7,7
3329,bdfce9ce62b9,18,1,9,8
3330,bdfce9ce62b9,19,1,8,7
3331,bdfce9ce62b9,20,1,9,8
3332,bdfce9ce62b9,21,23,4,5
3333,bdfce9ce62b9,22,22,5,7
3334,bf00506437aa,1,21,6,9
3335,bf00506437aa,2,21,6,9
3336,bf00506437aa,3,23,7,8
3337,bf00506437aa,4,21,7,10
3338,bf00506437aa,5,19,6,11
3339,bf00506437aa,6,18,6,12
3340,bf00506437aa,7,21,6,9
3341,bf00506437aa,8,22,6,8
3342,bf00506437aa,10,20,7,11
3343,bf00506437aa,11,21,7,10
3344,bf00506437aa,13,21,6,9
3345,bf00506437aa,14,20,8,12
3346,bf00506437aa,15,20,6,10
3347,bf00506437aa,16,21,7,10
3348,bf00506437aa,17,21,6,9
3349,bf00506437aa,18,20,6,10
3350,bf00506437aa,19,20,6,10
3351,bf00506437aa,20,21,7,10
3352,bf00506437aa,21,21,7,10
3353,bf00506437aa,22,21,6,9
3354,bf00506437aa,23,20,7,11
3355,bf00506437aa,24,20,7,11
3356,bf00506437aa,25,20,7,11
3357,bf00506437aa,26,20,7,11
3358,bf00506437aa,27,20,6,10
3359,bf00506437aa,28,21,6,9
3360,bf00506437aa,29,21,6,9
3361,bf00506437aa,30,20,6,10
3362,bf00506437aa,31,21,7,10
3363,bfa54bd26187,1,20,7,11
3364,bfa54bd26187,2,21,8,11
3365,bfa54bd26187,3,21,7,10
3366,bfa54bd26187,4,20,7,11
3367,bfa54bd26187,5,21,7,10
3368,bfa54bd26187,6,21,6,9
3369,bfa54bd26187,7,20,7,11
3370,bfa54bd26187,8,22,7,9
3371,bfa54bd26187,9,22,8,10
3372,bfa54bd26187,10,22,7,9
3373,bfa54bd26187,11,20,7,11
3374,bfa54bd26187,12,22,6,8
3375,bfa54bd26187,13,21,7,10
3376,bfa54bd26187,14,21,7,10
3377,bfa54bd26187,15,20,7,11
3378,bfa54bd26187,16,21,7,10
3379,bfa54bd26187,17,22,7,9
3380,bfa54bd26187,18,21,7,10
3381,bfa54bd26187,19,21,7,10
3382,bfa54bd26187,20,20,6,10
3383,bfa54bd26187,21,21,7,10
3384,bfe41e96d12f,1,21,6,9
3385,bfe41e96d12f,2,21,6,9
3386,bfe41e96d12f,3,20,6,10
3387,bfe41e96d12f,4,20,9,13
3388,bfe41e96d12f,5,2,8,6
3389,bfe41e96d12f,6,18,6,12
3390,bfe41e96d12f,7,21,6,9
3391,bfe41e96d12f,8,20,5,9
3392,bfe41e96d12f,9,20,5,9
3393,bfe41e96d12f,10,20,6,10
3394,bfe41e96d12f,11,20,7,11
3395,bfe41e96d12f,12,21,8,11
3396,bfe41e96d12f,13,21,6,9
3397,bfe41e96d12f,14,21,6,9
3398,bfe41e96d12f,15,21,6,9
3399,bfe41e96d12f,16,20,6,10
3400,bfe41e96d12f,17,20,6,10
3401,bfe41e96d12f,18,20,7,11
3402,bfe41e96d12f,19,22,7,9
3403,bfe41e96d12f,20,20,6,10
3404,bfe41e96d12f,21,21,6,9
3405,bfe41e96d12f,22,20,8,12
3406,c107b5789660,1,23,8,9
3407,c289c8a823e0,1,21,7,10
3408,c289c8a823e0,2,22,8,10
3409,c289c8a823e0,4,22,7,9
3410,c289c8a823e0,5,22,6,8
3411,c289c8a823e0,6,23,6,7
3412,c289c8a823e0,7,22,6,8
3413,c289c8a823e0,8,23,7,8
3414,c289c8a823e0,9,22,8,10
3415,c289c8a823e0,10,23,8,9
3416,c289c8a823e0,11,23,7,8
3417,c289c8a823e0,12,22,6,8
3418,c289c8a823e0,15,0,7,7
3419,c289c8a823e0,16,0,7,7
3420,c289c8a823e0,17,23,9,10
3421,c289c8a823e0,18,20,8,12
3422,c289c8a823e0,19,23,7,8
3423,c289c8a823e0,20,22,7,9
3424,c289c8a823e0,21,23,7,8
3425,c289c8a823e0,22,22,7,9
3426,c289c8a823e0,23,1,7,6
3427,c289c8a823e0,24,1,8,7
3428,c289c8a823e0,25,21,8,11
3429,c289c8a823e0,26,23,5,6
3430,c289c8a823e0,27,22,9,11
3431,c289c8a823e0,28,22,8,10
3432,c289c8a823e0,29,22,8,10
3433,c289c8a823e0,30,0,7,7
3434,c289c8a823e0,31,1,9,8
3435,c289c8a823e0,32,23,8,9
3436,c3072a759efb,2,19,7,12
3437,c3072a759efb,3,23,8,9
3438,c3072a759efb,16,20,7,11
3439,c3072a759efb,17,22,7,9
3440,c3072a759efb,18,23,7,8
3441,c3072a759efb,19,20,8,12
3442,c3072a759efb,20,3,10,7
3443,c3072a759efb,21,22,7,9
3444,c3072a759efb,22,22,8,10
3445,c38707ef76df,1,22,9,11
3446,c38707ef76df,2,21,7,10
3447,c38707ef76df,3,22,8,10
3448,c38707ef76df,4,0,9,9
3449,c38707ef76df,5,0,9,9
3450,c38707ef76df,6,22,8,10
3451,c38707ef76df,8,21,7,10
3452,c38707ef76df,9,22,7,9
3453,c38707ef76df,10,23,9,10
3454,c38707ef76df,12,4,14,10
3455,c38707ef76df,13,3,11,8
3456,c38707ef76df,14,23,9,10
3457,c38707ef76df,15,21,7,10
3458,c38707ef76df,16,0,7,7
3459,c38707ef76df,17,22,9,11
3460,c38707ef76df,18,1,11,10
3461,c38707ef76df,19,5,11,6
3462,c38707ef76df,20,23,9,10
3463,c38707ef76df,21,22,7,9
3464,c38707ef76df,22,21,7,10
3465,c38707ef76df,23,22,7,9
3466,c38707ef76df,24,22,8,10
3467,c38707ef76df,25,22,8,10
3468,c38707ef76df,26,23,9,10
3469,c38707ef76df,27,21,8,11
3470,c38707ef76df,28,22,7,9
3471,c38707ef76df,29,22,7,9
3472,c38707ef76df,31,21,8,11
3473,c38707ef76df,32,1,9,8
3474,c38707ef76df,33,23,10,11
3475,c535634d7dcd,1,22,8,10
3476,c535634d7dcd,2,21,2,5
3477,c535634d7dcd,3,22,8,10
3478,c535634d7dcd,4,19,6,11
3479,c535634d7dcd,5,18,7,13
3480,c535634d7dcd,6,22,7,9
3481,c535634d7dcd,7,23,7,8
3482,c535634d7dcd,8,21,5,8
3483,c5365a55ebb7,1,23,6,7
3484,c6788e579967,1,21,6,9
3485,c6788e579967,2,21,6,9
3486,c6788e579967,3,21,6,9
3487,c6788e579967,4,21,5,8
3488,c6788e579967,5,0,11,11
3489,c6788e579967,6,1,10,9
3490,c6788e579967,7,21,6,9
3491,c6788e579967,8,21,6,9
3492,c6788e579967,9,21,6,9
3493,c6788e579967,10,21,5,8
3494,c6788e579967,11,20,8,12
3495,c6788e579967,12,0,9,9
3496,c6788e579967,13,1,10,9
3497,c6788e579967,14,22,6,8
3498,c6788e579967,15,21,6,9
3499,c6788e579967,16,22,6,8
3500,c6788e579967,17,21,6,9
3501,c6788e579967,18,21,8,11
3502,c6788e579967,19,1,8,7
3503,c6788e579967,20,1,8,7
3504,c6788e579967,21,22,6,8
3505,c6788e579967,22,21,6,9
3506,c6788e579967,23,21,8,11
3507,c68260cc9e8f,1,0,5,5
3508,c68260cc9e8f,2,23,5,6
3509,c68260cc9e8f,3,22,7,9
3510,c68260cc9e8f,4,1,10,9
3511,c68260cc9e8f,5,0,10,10
3512,c68260cc9e8f,6,23,5,6
3513,c68260cc9e8f,7,0,6,6
3514,c68260cc9e8f,8,22,5,7
3515,c68260cc9e8f,9,0,5,5
3516,c68260cc9e8f,10,1,6,5
3517,c68260cc9e8f,11,2,9,7
3518,c68260cc9e8f,12,0,10,10
3519,c68260cc9e8f,13,0,5,5
3520,c68260cc9e8f,14,0,5,5
3521,c68260cc9e8f,15,0,6,6
3522,c68260cc9e8f,16,0,5,5
3523,c68260cc9e8f,17,20,6,10
3524,c68260cc9e8f,18,3,9,6
3525,c75b4b207bea,1,20,6,10
3526,c75b4b207bea,2,21,6,9
3527,c75b4b207bea,3,21,6,9
3528,c75b4b207bea,4,21,6,9
3529,c75b4b207bea,5,20,6,10
3530,c75b4b207bea,6,20,5,9
3531,c75b4b207bea,8,20,6,10
3532,c75b4b207bea,9,21,6,9
3533,c75b4b207bea,10,22,6,8
3534,c75b4b207bea,11,21,5,8
3535,c75b4b207bea,14,21,6,9
3536,c75b4b207bea,15,21,7,10
3537,c75b4b207bea,16,21,6,9
3538,c75b4b207bea,17,20,6,10
3539,c75b4b207bea,18,23,6,7
3540,c75b4b207bea,19,21,1,4
